address,level,
0xbf01ddc1dbc32ef722a4aac8982f3d3413a2581c,high,",('0xbf01ddc1dbc32ef722a4aac8982f3d3413a2581c','high')"
0x16c727bf51c70321511f57fa107c812d1a8a4139,high,",('0x16c727bf51c70321511f57fa107c812d1a8a4139','high')"
0xf99a8cab1a72722d8aa611759710af7327473cf7,high,",('0xf99a8cab1a72722d8aa611759710af7327473cf7','high')"
0x452f027c8f1b6b72166cc2aafad0654cfad7b861,high,",('0x452f027c8f1b6b72166cc2aafad0654cfad7b861','high')"
0x8683ed67cfafe408b685c535207e51e9fc5e11b7,high,",('0x8683ed67cfafe408b685c535207e51e9fc5e11b7','high')"
0xa88165349642495dd558a09464ef32271af497f1,high,",('0xa88165349642495dd558a09464ef32271af497f1','high')"
0x0cb1d0bc18c6c91619cd852cde2bee218ba2f01e,high,",('0x0cb1d0bc18c6c91619cd852cde2bee218ba2f01e','high')"
0xdc11a5c7df5cd4c8016f5310694097f9f258f3b9,high,",('0xdc11a5c7df5cd4c8016f5310694097f9f258f3b9','high')"
0x6da6fbc146cfd2a73590752658ead000c1581bf2,high,",('0x6da6fbc146cfd2a73590752658ead000c1581bf2','high')"
0xe61203829706a36a9d6dcb19076e6cedecf9690f,high,",('0xe61203829706a36a9d6dcb19076e6cedecf9690f','high')"
0xd368581ceb366abc8ff6a01f3f99ffea096ff2b3,high,",('0xd368581ceb366abc8ff6a01f3f99ffea096ff2b3','high')"
0x4ef6610a12d6ad216e5ab707433b9e446fc3ce2b,high,",('0x4ef6610a12d6ad216e5ab707433b9e446fc3ce2b','high')"
0x96caac821b5776a089d2b9fd2a991d420b75a24d,high,",('0x96caac821b5776a089d2b9fd2a991d420b75a24d','high')"
0x86eef134e76df4f38bb6d2161643d33cd981a303,high,",('0x86eef134e76df4f38bb6d2161643d33cd981a303','high')"
0x3066ca84c57eb7cf8edf8d30e3aef44a49d3822a,high,",('0x3066ca84c57eb7cf8edf8d30e3aef44a49d3822a','high')"
0xa27eea6b511763d5a00232735f23970a70ae6759,high,",('0xa27eea6b511763d5a00232735f23970a70ae6759','high')"
0x9ef1ea1dd819b008819d22b102a30ad914bf7fb1,high,",('0x9ef1ea1dd819b008819d22b102a30ad914bf7fb1','high')"
0x2c014f9a6f31c1a1c4b80c779100fc50d0311df1,high,",('0x2c014f9a6f31c1a1c4b80c779100fc50d0311df1','high')"
0xef8489ac0df9124cfea82f6fdbe760877f9cf919,high,",('0xef8489ac0df9124cfea82f6fdbe760877f9cf919','high')"
0x28788bade51876533773a955c0e5909a1ae0610c,high,",('0x28788bade51876533773a955c0e5909a1ae0610c','high')"
0x3e74ee50b127da645d51a2aaaa62784bd0f39194,high,",('0x3e74ee50b127da645d51a2aaaa62784bd0f39194','high')"
0x2f6acccef63bf109fe9501a84312a509cd29a3ec,high,",('0x2f6acccef63bf109fe9501a84312a509cd29a3ec','high')"
0x8f78970b62b968c0c635445978b158cf30ba78c5,high,",('0x8f78970b62b968c0c635445978b158cf30ba78c5','high')"
0x5284b7355669c15bbd1942310771ab206bc4857a,high,",('0x5284b7355669c15bbd1942310771ab206bc4857a','high')"
0x17012ba67a5470e2977f3beee99e37e779f20782,high,",('0x17012ba67a5470e2977f3beee99e37e779f20782','high')"
0x1c885481a750e5ebf957e65fc359bade294faf9e,high,",('0x1c885481a750e5ebf957e65fc359bade294faf9e','high')"
0x6c83edf52def0eabe0cf1ddd2b13a5d3fe865cc2,high,",('0x6c83edf52def0eabe0cf1ddd2b13a5d3fe865cc2','high')"
0x90bb75c11875ad3fbae0166507a6ce1068622cca,high,",('0x90bb75c11875ad3fbae0166507a6ce1068622cca','high')"
0xa1ee336aa5016c5d602bdae88a5c817eb22a1f23,high,",('0xa1ee336aa5016c5d602bdae88a5c817eb22a1f23','high')"
0x823098a4ad5038eef04a67c0f81ef2a007ac6f54,high,",('0x823098a4ad5038eef04a67c0f81ef2a007ac6f54','high')"
0xb9ecee9a0e273d8a1857f3b8eea30e5dd3cb6335,high,",('0xb9ecee9a0e273d8a1857f3b8eea30e5dd3cb6335','high')"
0xcdd129587af801ae5f28f6420132f826776cc6ed,high,",('0xcdd129587af801ae5f28f6420132f826776cc6ed','high')"
0xd17b4bae7dc36f900b6758b8aa75ef0c4157b06c,high,",('0xd17b4bae7dc36f900b6758b8aa75ef0c4157b06c','high')"
0x5d17fdd812cee96dff216f33d4ceb17895a596a4,high,",('0x5d17fdd812cee96dff216f33d4ceb17895a596a4','high')"
0xe1dea9f68cecf145e9edfcf3e30f6a3daf6ab51f,high,",('0xe1dea9f68cecf145e9edfcf3e30f6a3daf6ab51f','high')"
0x0eecce013c6bb1a6b0951de9f52fb8f8730e7f1a,high,",('0x0eecce013c6bb1a6b0951de9f52fb8f8730e7f1a','high')"
0x8cb081bd3c87165401eb7a2215b6bf152a357134,high,",('0x8cb081bd3c87165401eb7a2215b6bf152a357134','high')"
0x2d81fe1a1088175b30a4ac49e64669d777cd8c23,high,",('0x2d81fe1a1088175b30a4ac49e64669d777cd8c23','high')"
0xb66cf80ff5c4ccace363b779fbc79baeadfdd759,high,",('0xb66cf80ff5c4ccace363b779fbc79baeadfdd759','high')"
0x11ad10e69a9e11ee1a14cd0dc71816870d225e33,high,",('0x11ad10e69a9e11ee1a14cd0dc71816870d225e33','high')"
0xbeec20be02bd18908e8c7dffd81b5fcfd6ba50b5,high,",('0xbeec20be02bd18908e8c7dffd81b5fcfd6ba50b5','high')"
0xc6f8deb4913001d44f290ea2d6c14602d8b6db2f,high,",('0xc6f8deb4913001d44f290ea2d6c14602d8b6db2f','high')"
0x5767df3988ee8a55111cabfc874b7b95eeb28b1c,high,",('0x5767df3988ee8a55111cabfc874b7b95eeb28b1c','high')"
0xafb3a3ad918514b3aeab656c226c7136b000c6ba,high,",('0xafb3a3ad918514b3aeab656c226c7136b000c6ba','high')"
0xc47bc47116112d17cc16791da3cc1e49ceff461d,high,",('0xc47bc47116112d17cc16791da3cc1e49ceff461d','high')"
0xa2d1c4ec731a11ffc86fba20a70c618b628eb95d,high,",('0xa2d1c4ec731a11ffc86fba20a70c618b628eb95d','high')"
0x4f9c9eed0945943b800325a17d889d63735d948a,high,",('0x4f9c9eed0945943b800325a17d889d63735d948a','high')"
0xaeb558a596cbec482209e5c459228b644f9c2343,high,",('0xaeb558a596cbec482209e5c459228b644f9c2343','high')"
0xe9f45ce681acdad7e0f974ca76f712c77accb8ce,high,",('0xe9f45ce681acdad7e0f974ca76f712c77accb8ce','high')"
0xf7333f619733c9670b0cfbb1fb061460c07b5dc5,high,",('0xf7333f619733c9670b0cfbb1fb061460c07b5dc5','high')"
0x7432c93f1f28b4cd91338c4297c973ab6ce14e23,high,",('0x7432c93f1f28b4cd91338c4297c973ab6ce14e23','high')"
0x542e8d8e7a2abff7235a513124a76c44dd747c4f,high,",('0x542e8d8e7a2abff7235a513124a76c44dd747c4f','high')"
0xe2e8ef9ab63b99739b7fade059891116a4905328,high,",('0xe2e8ef9ab63b99739b7fade059891116a4905328','high')"
0xea8c14a81ca5453a05d71385d5fa0382fabb3508,high,",('0xea8c14a81ca5453a05d71385d5fa0382fabb3508','high')"
0xa593c242d55b2eb92f4704a64bc6edf0d888f675,high,",('0xa593c242d55b2eb92f4704a64bc6edf0d888f675','high')"
0x5ce5b0b52db95075da1589d68a7b0302f6a09e31,high,",('0x5ce5b0b52db95075da1589d68a7b0302f6a09e31','high')"
0x91b34e88d44fb4c15a5faa04005a48fd5f5e7eea,high,",('0x91b34e88d44fb4c15a5faa04005a48fd5f5e7eea','high')"
0x11b4ef69ac54c67583bc4418c31d035ae59e0f33,high,",('0x11b4ef69ac54c67583bc4418c31d035ae59e0f33','high')"
0xb06d6ff1dbfa08eadfaa28cf464c0dc77a36354b,high,",('0xb06d6ff1dbfa08eadfaa28cf464c0dc77a36354b','high')"
0xb51d3ba63771830910cfd453c933e596ef8e9704,high,",('0xb51d3ba63771830910cfd453c933e596ef8e9704','high')"
0x25d1b908639e2077e59b80798d87afe391a129cd,high,",('0x25d1b908639e2077e59b80798d87afe391a129cd','high')"
0xe38187ded3f5cbe157ef028d54e702201ef176db,high,",('0xe38187ded3f5cbe157ef028d54e702201ef176db','high')"
0xbb01ae895cad03e1ed5d8cec6fda6983bd9e7a43,high,",('0xbb01ae895cad03e1ed5d8cec6fda6983bd9e7a43','high')"
0x102de44603172ce84a19347fd641083ac6682d9c,high,",('0x102de44603172ce84a19347fd641083ac6682d9c','high')"
0x36c9314015119e9bbaa7d40fe087e2812a3a5eec,high,",('0x36c9314015119e9bbaa7d40fe087e2812a3a5eec','high')"
0x5322082fe94df000a889abd32602fc02219de597,high,",('0x5322082fe94df000a889abd32602fc02219de597','high')"
0x13b58cc1dfb9c7a96a6635e970f2fa15048619da,high,",('0x13b58cc1dfb9c7a96a6635e970f2fa15048619da','high')"
0x177e09600f62bf80fb5a3d249022ff3a1efea023,high,",('0x177e09600f62bf80fb5a3d249022ff3a1efea023','high')"
0xd466dc32445ce9156dc6f9415662383a15a833c9,high,",('0xd466dc32445ce9156dc6f9415662383a15a833c9','high')"
0x4453719be5df4984b3a76a1edfdf0b8d91fb2761,high,",('0x4453719be5df4984b3a76a1edfdf0b8d91fb2761','high')"
0x071272a1f8ab48331be2fc37b2110d4a88456c08,high,",('0x071272a1f8ab48331be2fc37b2110d4a88456c08','high')"
0xc13b7cefc7d887d00dfe4c2e0cc2c3000edd521f,high,",('0xc13b7cefc7d887d00dfe4c2e0cc2c3000edd521f','high')"
0x2454b20f93cb34dc72a54daf64d579e4754ad92e,high,",('0x2454b20f93cb34dc72a54daf64d579e4754ad92e','high')"
0x271a3d6382a7303281283b32000c7f2f233804af,high,",('0x271a3d6382a7303281283b32000c7f2f233804af','high')"
0x7f9c683cca05e99862322b2365eb332f20ae2d72,high,",('0x7f9c683cca05e99862322b2365eb332f20ae2d72','high')"
0x8293ffbde8c71c7137eef4b4d70052482c11f480,high,",('0x8293ffbde8c71c7137eef4b4d70052482c11f480','high')"
0x62e2c4b7ee8a39a8624d5848b81eb0434858bfcd,high,",('0x62e2c4b7ee8a39a8624d5848b81eb0434858bfcd','high')"
0x32b4e483121321146f9e63cf89ea821817e1f9bc,high,",('0x32b4e483121321146f9e63cf89ea821817e1f9bc','high')"
0x896e81e0fc4cb42277fad243cf531f449e30a812,high,",('0x896e81e0fc4cb42277fad243cf531f449e30a812','high')"
0xddb6263122dabc79916784519a150eedc22e25a9,high,",('0xddb6263122dabc79916784519a150eedc22e25a9','high')"
0xae565e792c2b26c1394c030dd898876e3e406e6b,high,",('0xae565e792c2b26c1394c030dd898876e3e406e6b','high')"
0xa93990f63ed6797767bbe57a6180887be95ca461,high,",('0xa93990f63ed6797767bbe57a6180887be95ca461','high')"
0x9d5c38e0ed55c91735d26f8ac2c75c73a04068d7,high,",('0x9d5c38e0ed55c91735d26f8ac2c75c73a04068d7','high')"
0x2df27c665982a21311b786aa83df58a45d78ca7a,high,",('0x2df27c665982a21311b786aa83df58a45d78ca7a','high')"
0xbfd8489010a216438fc103f51ac5c6768ff2f9a1,high,",('0xbfd8489010a216438fc103f51ac5c6768ff2f9a1','high')"
0xf2fd3e463aa21e753dfd440569dfb21921e366be,high,",('0xf2fd3e463aa21e753dfd440569dfb21921e366be','high')"
0xfd12b3d531c2889e11345419bffb9068f89ad487,high,",('0xfd12b3d531c2889e11345419bffb9068f89ad487','high')"
0xcf0af48fc3dc490688993e30f3bd2c45cc8c86f0,high,",('0xcf0af48fc3dc490688993e30f3bd2c45cc8c86f0','high')"
0xe7122b81ad6f447e8101c9b8d0721575ac0dfe4b,high,",('0xe7122b81ad6f447e8101c9b8d0721575ac0dfe4b','high')"
0xea345468f5e71fbee7f7b1f099394c84d20c0f84,high,",('0xea345468f5e71fbee7f7b1f099394c84d20c0f84','high')"
0xe6bac78b81a257cf49602baeeb5c5eaa02c9278e,high,",('0xe6bac78b81a257cf49602baeeb5c5eaa02c9278e','high')"
0x8e32fb8c9d8441e62587499163390708b519a605,high,",('0x8e32fb8c9d8441e62587499163390708b519a605','high')"
0xf718eec34cf5cefdaef379d4cff49adf8ac32b0a,high,",('0xf718eec34cf5cefdaef379d4cff49adf8ac32b0a','high')"
0x16abf69cd887749e608f8543e759be072b66fe35,high,",('0x16abf69cd887749e608f8543e759be072b66fe35','high')"
0x9f907a7b8ab494d36ad60a0dada39d82ef3a626d,high,",('0x9f907a7b8ab494d36ad60a0dada39d82ef3a626d','high')"
0xee1851f9bf3e3f563e54a8cbb18bef36203a8e47,high,",('0xee1851f9bf3e3f563e54a8cbb18bef36203a8e47','high')"
0x81f2c8906f0e24f31c227c992a00b549cddae26c,high,",('0x81f2c8906f0e24f31c227c992a00b549cddae26c','high')"
0x1850428e6f678dd6b553a2e3bf91ab6470e571a2,high,",('0x1850428e6f678dd6b553a2e3bf91ab6470e571a2','high')"
0xedf3d215e39a9d357eb6b54562e4503acead60e8,high,",('0xedf3d215e39a9d357eb6b54562e4503acead60e8','high')"
0x949ab55217e8d17616182ec7439210d4a9c8a49c,high,",('0x949ab55217e8d17616182ec7439210d4a9c8a49c','high')"
0x9b41779051bc8d4904da2e1312cea8a8dc6cfa66,high,",('0x9b41779051bc8d4904da2e1312cea8a8dc6cfa66','high')"
0xf740b78c43be28db6384de2bdffb2a88bfc8476f,high,",('0xf740b78c43be28db6384de2bdffb2a88bfc8476f','high')"
0x4cc02fe75307c2e9e6b4a3e4ddb45a05829d4312,high,",('0x4cc02fe75307c2e9e6b4a3e4ddb45a05829d4312','high')"
0x6b467d42d5cd5fe3a08296ddb9a7c80b96d7eef9,high,",('0x6b467d42d5cd5fe3a08296ddb9a7c80b96d7eef9','high')"
0x748587bc5c634ec5450f08ecf17121811dc7eb56,high,",('0x748587bc5c634ec5450f08ecf17121811dc7eb56','high')"
0xfc3572dff74a619b55b2bdc28c3c972729b0ec49,high,",('0xfc3572dff74a619b55b2bdc28c3c972729b0ec49','high')"
0xfc1fc06d8cc105521df14500ee6335a10a44385c,high,",('0xfc1fc06d8cc105521df14500ee6335a10a44385c','high')"
0xabfe6da12f0044d4660bcb718b9a727e7131af3a,high,",('0xabfe6da12f0044d4660bcb718b9a727e7131af3a','high')"
0x28290ac970ebaf33591cba47c3b1b4cff03aa537,high,",('0x28290ac970ebaf33591cba47c3b1b4cff03aa537','high')"
0x705a56ffd68d622aa2161a7de0b2b3a756c424d8,high,",('0x705a56ffd68d622aa2161a7de0b2b3a756c424d8','high')"
0x844fab98b08daf7704fcff412db7fc5537dc7176,high,",('0x844fab98b08daf7704fcff412db7fc5537dc7176','high')"
0x7d78b54033be409b71de832301f9f7f906f2d9af,high,",('0x7d78b54033be409b71de832301f9f7f906f2d9af','high')"
0xfe151f704fd031eb5cae9fd65ad1937ab9178a6c,high,",('0xfe151f704fd031eb5cae9fd65ad1937ab9178a6c','high')"
0x7359b96820a12ba75e1240b2a58751d8a2d14aaf,high,",('0x7359b96820a12ba75e1240b2a58751d8a2d14aaf','high')"
0xc8e4500bcad9e5e9a76bcff35d43c104cb702a58,high,",('0xc8e4500bcad9e5e9a76bcff35d43c104cb702a58','high')"
0x8afbb42946d17cd5034f159ae40a6bb36fb37df4,high,",('0x8afbb42946d17cd5034f159ae40a6bb36fb37df4','high')"
0xda7d77f0315536e514d13b0e86ceaa67d2cb9288,high,",('0xda7d77f0315536e514d13b0e86ceaa67d2cb9288','high')"
0x883546f8104d9ac4d4d8bfee25d0eef5321b077d,high,",('0x883546f8104d9ac4d4d8bfee25d0eef5321b077d','high')"
0xe8bb248acff3aa1efbf92d0910feae41d6155189,high,",('0xe8bb248acff3aa1efbf92d0910feae41d6155189','high')"
0xf37754a3c6b352272b742ae0b96554119f55050c,high,",('0xf37754a3c6b352272b742ae0b96554119f55050c','high')"
0xdd690b2d1e4c79a31ad2858c757a371b1b58c37d,high,",('0xdd690b2d1e4c79a31ad2858c757a371b1b58c37d','high')"
0xad1045a631dfb468acc69ae21514f72a50870af2,high,",('0xad1045a631dfb468acc69ae21514f72a50870af2','high')"
0x8efa669bd77e26b1375bc0954e2708e1350dc701,high,",('0x8efa669bd77e26b1375bc0954e2708e1350dc701','high')"
0xc4b5301b74d8b3e0ca3adfd53c02294c0a41e1a3,high,",('0xc4b5301b74d8b3e0ca3adfd53c02294c0a41e1a3','high')"
0x162b5f7f3fd4e3e26a516f0320633479575af92c,high,",('0x162b5f7f3fd4e3e26a516f0320633479575af92c','high')"
0xc231381e94e591be5dc1ceac05f7acc5dceb9ccc,high,",('0xc231381e94e591be5dc1ceac05f7acc5dceb9ccc','high')"
0xdb01231218137ad3a96922c450cda2d87017dd61,high,",('0xdb01231218137ad3a96922c450cda2d87017dd61','high')"
0xe4000c16d188f02b93df66b1bae610b1d9c660f6,high,",('0xe4000c16d188f02b93df66b1bae610b1d9c660f6','high')"
0x7aae7036b47fb1ba3111db5bfd4c072f998a8276,high,",('0x7aae7036b47fb1ba3111db5bfd4c072f998a8276','high')"
0x7df2aead297a3afe3029bd9fed134296bfc02869,high,",('0x7df2aead297a3afe3029bd9fed134296bfc02869','high')"
0x9f1a26e92a003e21d5e616f4229b5247398c29f1,high,",('0x9f1a26e92a003e21d5e616f4229b5247398c29f1','high')"
0x1b75d0135ab5ee3b69b7d8cdee7fed2d980b938c,high,",('0x1b75d0135ab5ee3b69b7d8cdee7fed2d980b938c','high')"
0x25ecdd6ec0a0dbe36c149c0164757ce6dae7c97f,high,",('0x25ecdd6ec0a0dbe36c149c0164757ce6dae7c97f','high')"
0x0b57646932d9d23c3f0a5f907c57a0b49bfd2651,high,",('0x0b57646932d9d23c3f0a5f907c57a0b49bfd2651','high')"
0xe0f2eb42b624b5e5b95435300cc02de0ff21ee85,high,",('0xe0f2eb42b624b5e5b95435300cc02de0ff21ee85','high')"
0xe30a9556e039deadb2718fbfd7b3561c985742c9,high,",('0xe30a9556e039deadb2718fbfd7b3561c985742c9','high')"
0xdc680ee344b2b491b960c368cda86593debfbea4,high,",('0xdc680ee344b2b491b960c368cda86593debfbea4','high')"
0x6a5699e30c62efd94defc6806891a6e7f017710f,high,",('0x6a5699e30c62efd94defc6806891a6e7f017710f','high')"
0xa338977e13e94ed2e62ac8a101179f4f404201a9,high,",('0xa338977e13e94ed2e62ac8a101179f4f404201a9','high')"
0x5e6348cb0f98d1dd1d531e77d0c3b0c52dd135c3,high,",('0x5e6348cb0f98d1dd1d531e77d0c3b0c52dd135c3','high')"
0xfc70bf66024292a1753860f39c5cc39bd3d28673,high,",('0xfc70bf66024292a1753860f39c5cc39bd3d28673','high')"
0x96e49428db7ba7b2f1973d02dbbf222245bd4b51,high,",('0x96e49428db7ba7b2f1973d02dbbf222245bd4b51','high')"
0x1715f9b7519913b5fd1a7b83650727bbe3e6fad0,high,",('0x1715f9b7519913b5fd1a7b83650727bbe3e6fad0','high')"
0x10a2ebe689c9d594b598614139214c159e3fe482,high,",('0x10a2ebe689c9d594b598614139214c159e3fe482','high')"
0x97cc81cf762547aac1ab826092c7f3b5d1ce36dc,high,",('0x97cc81cf762547aac1ab826092c7f3b5d1ce36dc','high')"
0x083eed559f7bf65671d3d16b8b32c478244807bb,high,",('0x083eed559f7bf65671d3d16b8b32c478244807bb','high')"
0xc024bb98397b431c27ef9ba0aaf3baaa22cb00ef,high,",('0xc024bb98397b431c27ef9ba0aaf3baaa22cb00ef','high')"
0x46fd71fc61995344397b870ae0cb3738a0d27912,high,",('0x46fd71fc61995344397b870ae0cb3738a0d27912','high')"
0xae80548e2c143bc1be1f45794d8bc9dd0185837c,high,",('0xae80548e2c143bc1be1f45794d8bc9dd0185837c','high')"
0x27d778d3fa2212b9b03c32310e3fb8fffaf376fc,high,",('0x27d778d3fa2212b9b03c32310e3fb8fffaf376fc','high')"
0x9164ad0da971caa950531e202e870c7b99f834a3,high,",('0x9164ad0da971caa950531e202e870c7b99f834a3','high')"
0xa7dec3ef30b815ed3607c0f43d3314387fd9456b,high,",('0xa7dec3ef30b815ed3607c0f43d3314387fd9456b','high')"
0xf524b95e07899947020c30fe5e9242688ced97bd,high,",('0xf524b95e07899947020c30fe5e9242688ced97bd','high')"
0x21bd600d70c04d901d804bd1878e4ff7e30e4fd9,high,",('0x21bd600d70c04d901d804bd1878e4ff7e30e4fd9','high')"
0x77ae4753e5a062a03955e138dc51950da0e21e9f,high,",('0x77ae4753e5a062a03955e138dc51950da0e21e9f','high')"
0xa03fb0757790498c68980fbb0fd3380d5c209152,high,",('0xa03fb0757790498c68980fbb0fd3380d5c209152','high')"
0x6b3240dbf3ae8691103e4a2c9606a2ac796742c7,high,",('0x6b3240dbf3ae8691103e4a2c9606a2ac796742c7','high')"
0x9cae3780ec5d4c21583b8e10b90de21efe85999c,high,",('0x9cae3780ec5d4c21583b8e10b90de21efe85999c','high')"
0xadb3de71a34e732fb38f07aaf6aa4ef9e7337e07,high,",('0xadb3de71a34e732fb38f07aaf6aa4ef9e7337e07','high')"
0xb2cd22aefc7e35a52d50024b649fcc8b932c8b90,high,",('0xb2cd22aefc7e35a52d50024b649fcc8b932c8b90','high')"
0x71fa2e81ddd5198742f3eb291e042ad2ec8f5bcf,high,",('0x71fa2e81ddd5198742f3eb291e042ad2ec8f5bcf','high')"
0xeebcb6ba915d7825cd32de05aae026a93bbab10a,high,",('0xeebcb6ba915d7825cd32de05aae026a93bbab10a','high')"
0xe16e8686fef10ca56cd75c8765342cbf8a3f2528,high,",('0xe16e8686fef10ca56cd75c8765342cbf8a3f2528','high')"
0x3f14994bc21e430e9cf2f8912556613a4efea3f9,high,",('0x3f14994bc21e430e9cf2f8912556613a4efea3f9','high')"
0x951b23aecd6b52a74512110c2d315d8314c59a6a,high,",('0x951b23aecd6b52a74512110c2d315d8314c59a6a','high')"
0xac811a432cb0155d3cdfc9cbb008769a534bf2b5,high,",('0xac811a432cb0155d3cdfc9cbb008769a534bf2b5','high')"
0x080c89d91e5a2bcb4b0606c77bd3fa0ebb5984ef,high,",('0x080c89d91e5a2bcb4b0606c77bd3fa0ebb5984ef','high')"
0x86d4bf54d145c633e1472c5301d495a6a602df68,high,",('0x86d4bf54d145c633e1472c5301d495a6a602df68','high')"
0x9355e74fecb5cc451c6d317f11596d3cd8195285,high,",('0x9355e74fecb5cc451c6d317f11596d3cd8195285','high')"
0xc6ed2f6790bf5400d80466ce5f4fb1a9b280bcf0,high,",('0xc6ed2f6790bf5400d80466ce5f4fb1a9b280bcf0','high')"
0x9bf447274d1cc0b8af7bb3bb97834e3d5476222e,high,",('0x9bf447274d1cc0b8af7bb3bb97834e3d5476222e','high')"
0xd5b918ecf9bec26a4d1660400a2ece58a732c126,high,",('0xd5b918ecf9bec26a4d1660400a2ece58a732c126','high')"
0x6ceb440c6d42dbb8d4d4c2237dd967fce5cafbcd,high,",('0x6ceb440c6d42dbb8d4d4c2237dd967fce5cafbcd','high')"
0x4b52b8e864f52bbc996954abec83d02152b2f199,high,",('0x4b52b8e864f52bbc996954abec83d02152b2f199','high')"
0xfde8866f90ece86addf8698a1b839d0f745c366c,high,",('0xfde8866f90ece86addf8698a1b839d0f745c366c','high')"
0x0012444abf797699994513604e272e830e4250bf,high,",('0x0012444abf797699994513604e272e830e4250bf','high')"
0xe3fb8b5b42033c6d57de0eb138e1eb19bf6c1172,high,",('0xe3fb8b5b42033c6d57de0eb138e1eb19bf6c1172','high')"
0x5f663bac616bbbe45b78b99eb7176bd925bb51c6,high,",('0x5f663bac616bbbe45b78b99eb7176bd925bb51c6','high')"
0x2868a66ceaf8c27160c71f502112ed103ed95881,high,",('0x2868a66ceaf8c27160c71f502112ed103ed95881','high')"
0x1a7a6d853cb6d139d315d64bc9ca222c567dc9fa,high,",('0x1a7a6d853cb6d139d315d64bc9ca222c567dc9fa','high')"
0x0c6806568d758b63273f5b33ceb6c325314df430,high,",('0x0c6806568d758b63273f5b33ceb6c325314df430','high')"
0x92694cf46f7e348bc7dbdfe8b367a2869b192ace,high,",('0x92694cf46f7e348bc7dbdfe8b367a2869b192ace','high')"
0x703c64e091b98f7f7544dd17d75c2ec04533cc67,high,",('0x703c64e091b98f7f7544dd17d75c2ec04533cc67','high')"
0x717b4528610ff82a3f75140fa019935acd8ff495,high,",('0x717b4528610ff82a3f75140fa019935acd8ff495','high')"
0xa4f93909c3c94c99c6dd2f8ed1b359a6b915f996,high,",('0xa4f93909c3c94c99c6dd2f8ed1b359a6b915f996','high')"
0x1ea6c86d29c55c225a2a0e35bee45b4a22c1a8fe,high,",('0x1ea6c86d29c55c225a2a0e35bee45b4a22c1a8fe','high')"
0xdcaf20a8944317b4de4e98ceff7b8e5545820b98,high,",('0xdcaf20a8944317b4de4e98ceff7b8e5545820b98','high')"
0x56d43eddf09c9febc360eaa7f70b104058b10dcc,high,",('0x56d43eddf09c9febc360eaa7f70b104058b10dcc','high')"
0x77f3d921367224a4800de05e259bee9d433cffcc,high,",('0x77f3d921367224a4800de05e259bee9d433cffcc','high')"
0x30d6923737ce328f59ce33bf32e0316f4ef495fd,high,",('0x30d6923737ce328f59ce33bf32e0316f4ef495fd','high')"
0x7d1bc1242de291a8997d4476911fdfe8a9289efb,high,",('0x7d1bc1242de291a8997d4476911fdfe8a9289efb','high')"
0x850963c8e8306ff63f7fdc7e5b0e358e0dcb3fce,high,",('0x850963c8e8306ff63f7fdc7e5b0e358e0dcb3fce','high')"
0x4c25cca72a0d93d9482cb2cd6982baa2bf495cf8,high,",('0x4c25cca72a0d93d9482cb2cd6982baa2bf495cf8','high')"
0xf5ffbd29c1a52841ce7f64f557e84a0dc2a38235,high,",('0xf5ffbd29c1a52841ce7f64f557e84a0dc2a38235','high')"
0xe375c657f8b85bf82befc78ddcf72833efc48b08,high,",('0xe375c657f8b85bf82befc78ddcf72833efc48b08','high')"
0x1b44bfeb3d366921255f08e282f0eff1999dde3a,high,",('0x1b44bfeb3d366921255f08e282f0eff1999dde3a','high')"
0x50278729fdccafc972ec7bca2d3623235daa2fd8,high,",('0x50278729fdccafc972ec7bca2d3623235daa2fd8','high')"
0x890defc3a57fd383d9883eaaa0a6b8704be5f531,high,",('0x890defc3a57fd383d9883eaaa0a6b8704be5f531','high')"
0xc7925a4faf3a18e06055cb1275f485b4595a77da,high,",('0xc7925a4faf3a18e06055cb1275f485b4595a77da','high')"
0x8296ff243a99faf3d93b46c313a27716fe9e8621,high,",('0x8296ff243a99faf3d93b46c313a27716fe9e8621','high')"
0x144c7c39237fe7d8315d1eeb6a2956d5a1d43406,high,",('0x144c7c39237fe7d8315d1eeb6a2956d5a1d43406','high')"
0x3391bf74e1eb60cf9a5941499863cb0513106886,high,",('0x3391bf74e1eb60cf9a5941499863cb0513106886','high')"
0xb13bc47b7c65109a0024413fc21e49caf8713f6a,high,",('0xb13bc47b7c65109a0024413fc21e49caf8713f6a','high')"
0xc6361bb42efdfe942b9d93b00b02c1cb735c1b5a,high,",('0xc6361bb42efdfe942b9d93b00b02c1cb735c1b5a','high')"
0xead1cdfe32a46deea32b7dcd97cd572a0c88232b,high,",('0xead1cdfe32a46deea32b7dcd97cd572a0c88232b','high')"
0x229a78e42658bfb412e3b4a8d714f3e5a3e102eb,high,",('0x229a78e42658bfb412e3b4a8d714f3e5a3e102eb','high')"
0x9d2c8a9b195969a57378685079a3e6c9cc55adf7,high,",('0x9d2c8a9b195969a57378685079a3e6c9cc55adf7','high')"
0xceaa23a8647ebdb667315a8ce946279a6b642741,high,",('0xceaa23a8647ebdb667315a8ce946279a6b642741','high')"
0x8935ce7e62b9b6d0c8171d6dfc57a85792b3e2ce,high,",('0x8935ce7e62b9b6d0c8171d6dfc57a85792b3e2ce','high')"
0x25a700bedf0a877d34b8761edf582fb23f4507fe,high,",('0x25a700bedf0a877d34b8761edf582fb23f4507fe','high')"
