address,all_rule_score,level
0xa55275f620162a24ee0a1671bb150ef3ad4d1e31,7,medium
0x1953f46889657a14ce0f503f163062f62031c5de,7,medium
0x5115dad03662dd8a60ba91bee2bfb83c5c5163eb,7,medium
0xedb7af625443bec75d53544e091ee3492ede8bc2,7,medium
0xd615a5011b3aa098f30ffc90d335ef792aae631a,7,medium
0xde818155e2925346207e1fb90b9eea09ded40b42,7,medium
0x27fa7cda5010c7becfe48fa9f0312d8b2a0df091,7,medium
0x2f35ebc7a51413677cb52194138c222eea6404f0,7,medium
0x6277fd594e3f841f162c3b9a214bd6a4a5b624f8,7,medium
0x5db84d550c68a5258fbdaafc7dc87d53801ccc25,7,medium
0x75b6463a0efda3ce0c9237e363a31cf628aa13c3,7,medium
0x36b0925496938f745e9e2bb51bbc3efb30a737a8,7,medium
0x21441ab415db5dd17b790280995a101320c290a7,7,medium
0x56d389c4e07a48d429035532402301310b8143a0,7,medium
0x4186582cc7d646b337bd8060c77630eca1db5f94,7,medium
0x65e5071430ad6503364900db11c3309f2e1a122c,7,medium
0x35d65b918e1c2e022a0e0bbbe73e1ca6560a21be,7,medium
0x2a301d9035fabf628f244d960251de8790f868b0,7,medium
0x750c1af1aacaa0183d7ac7d059d14ceafc759b16,7,medium
0xc50d0116d67ba7acb36f2e9b416c4d89b704e44b,7,medium
0xa636c5ba9c342978ce1d9fdc551e331a4d25344d,7,medium
0xd7fc24fd1953982d46f99adfa7badf1342498e11,7,medium
0x45fd323b35e250c73f23179843bae92b89b91059,7,medium
0x893551c409bc25b5b5574e6bdbfac1ff09302cf6,7,medium
0x6c571d0e840057dcbef5b4924a073e85e5d25b84,7,medium
0x7f57165dc5df1ace198df83807e6a743e24e4d98,7,medium
0xc4ad551c74e6f21d604a303626277f7a7ecfdb7a,7,medium
0xe45aaacf8c1e68da3f742768232c108bbde72ab6,7,medium
0xb72c5362b05214bf1a54f5e7a7865d1a2c9e5e17,7,medium
0x36101c09dd5453721e29e6295be9006bb81a1127,7,medium
0x4695632efcf031b37d03c3ea8855316d37e43569,7,medium
0x72dc0ff89c104d98b33279cb6017e2146f8af025,7,medium
0xdec44c47a5935d3d46a3bbf5316e54090af3a299,7,medium
0x28a7c90798d9c9d29450ddf7199458aee80f3972,7,medium
0x88c731a6e991fa861931412c19dd662eab40cc93,7,medium
0x71a77ad156c04f787907d56c90def0840f38124b,7,medium
0xa2d647642ffd9686d083eab64be486448ce9d30b,7,medium
0xac8dda8e325c91454e71a4307142a60997457519,7,medium
0xbdb6cc309895f39419a6b7bac167ce152fe532a4,7,medium
0x9c82ab420491c4fab9e106adff46b455c5c63874,7,medium
0xb5f4a89bdd6ca8bdeecf324d9fa06398885b7e75,7,medium
0x3bc025302b76d86e6c7f966fe200d6aa2b4ef4ca,7,medium
0xc0434f31b1f4aba472a73e6d125ce72c1427a3da,7,medium
0xd65ef3aaefc0a3edaa1bc8cdc950e81d8456a056,7,medium
0x071f9c9110f5109f310d97e4e874ba048c145441,7,medium
0xc6ca3b27811b526ddc461221f474c30da59f638d,7,medium
0x8b597c997905bea9f7c600ae5fe0ad87440dbca2,7,medium
0x663418d29958f4748cc216814bd0aa0e2774e05d,7,medium
0x6febc32b23f5a9f110b2d9e6f4a7d1e6125ee206,7,medium
0x4c1026cea7ae8466f5fa71dc9830606533547354,7,medium
0xef4266e742d650b077f6f88e491aeee7c7aa4697,7,medium
0x0949c8d6aa7ad809ea08216f327ecf8a3c6b6518,7,medium
0x540cb04ebab67e05a620b97bb367ac5e4ed68f09,7,medium
0x7f4c87b8097c9b16cdcc38412daf1508f929936f,7,medium
0x6e38179c841678d9d3081d510f78e475aed758e7,7,medium
0xe31fb3c69da88152e2f7b114833f6a37d1dde8fa,7,medium
0x54fcbdfb6239249b04276b12a4b87172dcc76ca2,7,medium
0x1b42ef67a88a487238c880c3708a73d999e584c9,7,medium
0xaaaf6937f1d1f73ba7557815c782a0350633b647,7,medium
0x7e121577a4f4c2004e8feb567deba5a70a6587f6,7,medium
0x22aa9e8d89f6f824f02156e26bbbd3b2f4ca95f0,7,medium
0x0091c05a50ef584f09c5c8b813a207198643788a,7,medium
0x4f0d41bdcbc009cbca3b79ff697bbdd5e3c7b91c,7,medium
0x9b646d75c94916750fffc8ccdb7a700d837be675,7,medium
0x66c9bbef586c3a328df34aaa3f2e882634f308a1,7,medium
0xf56c68872e941c341025d9907d4821f9c8087166,7,medium
0x118aa4ebdd545a6a0ed32b14614f51e8be371ae1,7,medium
0x225e1efc9b026d3f46b9f437633bd379bdb1766e,7,medium
0x209a54049aeff2170191f9472b2ca88c58f8b24f,7,medium
0xa2c8f7dec1eeeee2b97b84142841812b74f774bf,7,medium
0x3c64ad84383eefdac19846878482ed30b6c3f443,7,medium
0xe1b7a85b4fc837a4b9db9841420ef1231c95aa7e,7,medium
0xc31ffdd597841e279b6b209007b4bcaab359a0e1,7,medium
0xb0f1c70ebf8582a9a0ecd003fcbe40c47142ed85,7,medium
0x5df8d08dd50105b4271d5ad07d094ace85cf0ee6,7,medium
0x5ee7e80e0c2ceb690c567aca7761c7118101c8af,7,medium
0x7f9b77a5fede87ef6f34fccc4790920d18c43dbc,7,medium
0x4f063d856c3eb32c5d447917da75f4c7819dfe93,7,medium
0x3c35c4588c5fefa94a97c8e5d1d197d95a2bdf57,7,medium
0x2c283c641190a43b593a7af22864bf6fd08d943f,7,medium
0x5b15aab04ec5e3058ab2921a8f2f94fd26ed581c,7,medium
0x89943354872f679c157d8666eae273f750e24906,7,medium
0x27e5ee341a1e5c545705b524a7c970e772631dce,7,medium
0x374682e03ac6ea3e4e5f624b0fca108bb708b9ce,7,medium
0x5098c65c9c7ab3e4be3d0b116267858d12571244,7,medium
0xe40e5e630fdde18213c8fc9f84f2c5751a642e68,7,medium
0xb28f10b222ffcb21a2cc8a969691d7e71d26ab74,7,medium
0x62a4b8eed2f2d865a8e31e1adaa4155a28b2f491,7,medium
0xe3518f0f5a33eb5612057057ae8a2559cfa75e05,7,medium
0x1c860f481e677d42c579494e2739a7b15ef1b49a,7,medium
0x48b0320c7e9fc671841a713156da73df75765c66,7,medium
0x55135459b85ebd8cca7c357587259090e742f965,7,medium
0x98d33c9ac1cc2154f3551b46fecb2fba2a7f0748,7,medium
0xc34347ceb77bad6c17ee7a6b1bd85758f4e5ceec,7,medium
0xe4c140a67a3a95913a6e2fcfc6d6434d94c07641,7,medium
0xcc4dce2e22353ddf8786b7430b1d9aa6c3274ac2,7,medium
0xf5341cbf9a9a5d4e1c19c218a8802dfcbc3cc6a1,7,medium
0x8d1774d8e34834b017e8cfe280b3638445dfbb84,7,medium
0xd3ded5d519bbaa748c89c38234d7797faf4f25b2,7,medium
0xca594b380352eeaefe5097608897ad0e6e0036eb,7,medium
0xbbd4389fe7e53165174ebf42aa3560754e2cbd32,7,medium
0xa6a71d85a44487bc575610cfeb79c9c657190d78,7,medium
0xff7c84e911de53f32d5a62b7048c5ca2779edd50,7,medium
0x16a2223711a7fe1a372d355338b2b6c34603f3dd,7,medium
0x97b102e00d88f02debfd6b1e4b901dd6931bb982,7,medium
0xe9725c54671f9bd936386f986c1dec70dcdea116,7,medium
0xa2e515401135b2a43a5056a7c0d533c4038f9772,7,medium
0x8b3f6f9436d8a4d4d40df90e6c3e6edb35f147ff,7,medium
0xa93b577e0ae735cf12418bff77338de8be59459f,7,medium
0x5c68cef68b346dd0f9009f511fa837b5d7612123,7,medium
0xa4f646a0935ee900f33fb83b99c1f6d0fb26ae1b,7,medium
0xbbaf4c45b13f167754cc28b33a251a7694b7e458,7,medium
0x44865e00b10a468be3e5572717f016d221dc4a23,7,medium
0xe9159fa01a8d096badaf537a530a51822824e76a,7,medium
0x26cb2b664a7400c8967f0c0f9ef21c1cadf47aeb,7,medium
0x57a973379aded4b17b53d60105a3bf392d7a496b,7,medium
0xd502793b731a81127c1640f861303a0162a37cd8,7,medium
0x04c0cd38b8c203b14ef2b7b8d736d69b938aff71,7,medium
0x067bffe94594e9734c213902bcd70079c4499aa8,7,medium
0x28462ac6b9d85d675c7e88252742bbd794720799,7,medium
0x098a1b561c7c09a9f30e96a6f627770769e37699,7,medium
0xa2866d610c17e371604ff75e65a3120f493fc9e6,7,medium
0x5a68ab5ae3d629183e203cacd2b0ff96e2a93dfe,7,medium
0x7b1d54a019b7f37641195b8965e1b8d4fd9c6b91,7,medium
0x04a90082b1f086dc3bb5cb5897dc950aa7601082,7,medium
0xef463ee5caad1b406de4b46b383abf342fd12e82,7,medium
0x26975533ab856bfc7d07f6232f6de863a8dbccb9,7,medium
0x7dbf53995a881a206260a4156c3fa9d2baf1dda9,7,medium
0xed87753dde87a603b32b2da1d0e0fdfaa5653d5f,7,medium
0x1510180e8873b8ff89d3ecf3d6971a84faaf5848,7,medium
0x2b87f369fbeadcedac14cf8f57a3b0aec0606b99,7,medium
0x34f673d0cc1b54e027aa90d13daf087d01a07213,7,medium
0x6c631959bdc7b98aa4c80ec6e5723de538d538db,7,medium
0xd92b50e95faa39fada60735432435e86eb936f0c,7,medium
0x2458044b76a2f843c08d67aff70a8753c94825f8,7,medium
0x735aad4b53dab69cfdd69bb3919dac08fb9b8abf,7,medium
0x60ee4c3562fbe93fa16cc5f44809b4782675df9a,7,medium
0x374155b5f37b70a70c6faf2efede87cc4503dd69,7,medium
0x91e671722393369e4f8dce1b2e3ed0acb53a4360,7,medium
0x06dc0cbf44eed256c5975210095be703504a4541,7,medium
0x295d6b00a15325890465e7f2b942822c204254ac,7,medium
0x689422d8217d37a550781f256d454bcaa46fd2b1,7,medium
0xc18ac6f2917d4c9b6ff3dad7e1937da8e9244fa4,7,medium
0xc12bce7908845a5b0d9a88ca39ccae438d50748b,7,medium
0xd63447a55a1ad3a9246b418f3a10db0cb5491501,7,medium
0xd7961c6daf59f0d89e5040f8983005d3fc29824c,7,medium
0xbee81ead08a2dc61d07fb5eda71915e099052ec2,7,medium
0x9cf3c160d59f5671cc81f214a6b3f70b7f395437,7,medium
0xb404dd805ef19f74a03b3603af299156bc366c39,7,medium
0x344e079ff65b5b875739dc957b14b96b432f285a,7,medium
0x1b2f7f00f71b013bfda5d04fbf51325ac32d31d0,7,medium
0x141f993b78a19318c8b9ed7effd70ad98f0ebf63,7,medium
0x6d179b9d2f7868b1b3cc2cd5b3e93eb0eb9d1174,7,medium
0x9161f1181b6061334ac53a3dd2a9ad6d63d4b5d7,7,medium
0x1cfb8d4e064f90f465c9fbe49a2ebf445929d79f,7,medium
0xc82f7051ebcf95c101022518bbc02c9c4a175e88,7,medium
0xf3d0cb1b3db63a5f98a0ecb05d0d9f263058b7cb,7,medium
0xff1de14e334370e76f3e178a5523fb24c5389a45,7,medium
0xdb916f73e8735b619a3d6c0f9b45fb519fe4296f,7,medium
0x89ddad6277deff03f2666b66cfe66abd48197867,7,medium
0x4b127121d6bbce6f5ddd18d85830ca07c95a0662,7,medium
0x21f7d28755d917e02f6ba081f0926cc57823b3fb,7,medium
0x7666903710bfe4ef8789333dd2cd1af5971dd43e,7,medium
0xcc7ece2dc98b92cbcad54ed77036584fb1fa53bc,7,medium
0x4755c08d6b61b67a79a0bcf3dea6c0818939ebf3,7,medium
0x39fe521bf73a6f8f21623079158784d4d1cbb74d,7,medium
0xfbdbb31448974927c47898ea7b1ba6e56e20bb2a,7,medium
0xadb2df2675786f2e70bcfb590233d6bb38da0dba,7,medium
0x1f6bac10115921a26a15877e59adf8b7432f6979,7,medium
0x562fb433754b7ef3ab4a51a4f0019a68f2f7494a,7,medium
0x7e17ae9810d037750ee33922bb1de2cb30e427b9,7,medium
0xe6f6df21bf6e07c350e2599a4729c72e459cb438,7,medium
0x5fb30d0e53af487bd8e28c326f802e64e676d035,7,medium
0xb87c48bdb1b74bfb7bdf57ee7eba54597c778599,7,medium
0x1b48384191af5ff60e953754572e8a200782f9ee,7,medium
0xe954f3d6bf212619945ea9c8226596716d9e078a,7,medium
0x6f865297b9e142d417026ae0c40a68b3afe05488,7,medium
0x78ccf421584df401b9c7075205a66d7bb019d892,7,medium
0xc478bdbc2ab051c0c33c74d0393c9840d3d758be,7,medium
0x90b5c0a0f414c7824d54802c5ab0c9fb10fb82d8,7,medium
0xe8d848debb3a3e12aa815b15900c8e020b863f31,7,medium
0x6f91eb8e89de2d711215aca1ce0c1e76060f9b2e,7,medium
0xeefbaa752a8bf73029dfc3be3f2b309dbdfd5f3c,7,medium
0x7a586b81960b935f5d1780c57d89712525723d5e,7,medium
0x3774ede4604f552156386205ef802c3f5f2388dd,7,medium
0xdf893eb2aca9f715474816f8538997ac4ec32664,7,medium
0xd4c60e81469098a5d27a3d870d15c823cf48a238,7,medium
0x1d6105337b958a821bd192fb3f3802cc6e3631ec,7,medium
0xa964ac6675314fd4c44cf9dc0dec693f18c5ab73,7,medium
0xe23c24accc13accc09c60a70085f3686de00f13a,7,medium
0xae469c5f47da83c3a3f019730d55a984a42fb8c6,7,medium
0x15610d8cf85510fa89b8ed971639b67bdcb200ea,7,medium
0xea75a639a17e0de21d1907e7cceb6f3afaadd03d,7,medium
0xe1b2c894bdb9f073244e963234d4d5bfaf10e6b4,7,medium
0x771b031ddc2652e6d834d0b476671bb96f3e577e,7,medium
0xba092c643f9e44feff51c63355bbdbef3e5702f7,7,medium
0x000dbf2733da51135c1b21c8ef71a3d474383f0d,7,medium
0x9e45219c17b4358cdb4ed287acf7a7ef6a42ddcb,7,medium
0xcecd2d273b6510e95a14b1432fbf8e0b5e5893b5,7,medium
0xf346100e892553dceb41a927fb668da7b0b7c964,7,medium
0xb54e332aa2f60a55743e683e02501d5342640ff0,7,medium
0x881baa1915174bac23f9acb5277362e072a746da,7,medium
0x28912266aacf6b86b11c151d3fbc1f99d3e3be21,7,medium
0xde1c294c4de52718a6edcdba9853192267e1a8c8,7,medium
0xfcd0845cbac7e7af231573cdc8767a11e837a868,7,medium
0x022b04a6196e7926a32726962a15bcda4220cb3c,7,medium
0xa8f14ac326b9596eff69c0b3889e8ecc3dd3b3b9,7,medium
0xa5a94a06d90a083720e95cbed4255c4346d1216e,7,medium
0xaf8e05fe384a3295eeb822c50c46a43b56b00c90,7,medium
0x545a31fc87fc6b1db2bcfb6ba0c7b72ef52d6711,7,medium
0xfc78d986d5ca65c41ed20a2a7a937463e33994ea,7,medium
0x5fac3044c5a9bca774f2df9768998fda13fe3682,7,medium
0x9945d1bc6e7be48dab1ddf866ffffe4a94c3e015,7,medium
0xef0e1e53323caf268fd891c32a8c995e40ec6df3,7,medium
0x3ef2bfd69e75d68487c0ae7f41d77013319fbed3,7,medium
0x45d9578e5a6af44233c2042db9b80ca9e017bfca,7,medium
0xd819c62dde216ef3b508d348542b59477efd606f,7,medium
0xa5185a2a427b213ecd3831b76de7aa047031ba29,7,medium
0x3c07fae5a6a04c7e43e6651a7fd1d32ea498271f,7,medium
0x267af00983d4010c0af58d4cfbb229ad84f80b57,7,medium
0xf0b593b9b2d3b8289e92e7a02c1ce485b7db1511,7,medium
0xa164eaf8f681c6cf48d664a19a1b29f1c8241419,7,medium
0x447e70bd57176686ec0e8e4e99e4562b396e05bc,7,medium
0xcc4076710723e840ad4072bbf8e12f24182d7be7,7,medium
0xbf01ddc1dbc32ef722a4aac8982f3d3413a2581c,7,medium
0xcccd2d29fb6409bcf514359df0d581748a4d32b1,7,medium
0x2bd87148bb93e8cc519ec122cb4a45a6395a500d,7,medium
0xf704d714ec68a378dfe0c24825932b9dd38d1ccc,7,medium
0xc8305cfefbf13bb7034461dba67c74a8171f4e50,7,medium
0x8c4aa5db79400637753dd9963f60ed47d273e171,7,medium
0xe390c99df802a9bc52e6d06cc810d1f519fb9f42,7,medium
0x7d62667ca6636f5c4811114d8fdc0cb841dfd003,7,medium
0x8d6fe05acf3071dc14cdd83d0a33463b1a7e951b,7,medium
0x6f3a6d9867d6213056b55ce52b55514215deb343,7,medium
0xbcc306cff05cd3a24286591bfc98efb443144a90,7,medium
0x691c61b6a26cd7fff6e6c1604acd31d47804be86,7,medium
0x1f7eb38d480edb6c8e030931f8a0d234ca4aaddc,7,medium
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,7,medium
0x01e6eb0666fb027ea21b3a564420b461f4407df1,7,medium
0x92e79e613847b9a9317abb9a318d09592de87d1f,7,medium
0x53dffe3571ee3e10ec344125b06af1f03958b730,7,medium
0xf73fe15cfb88ea3c7f301f16ade3c02564aca407,7,medium
0x78fd06a971d8bd1ccf3ba2e16cd2d5ea451933e2,7,medium
0x88e137bd3c1d8e94162b48034b221335f7ace9ff,7,medium
0x4a36b1f76c78513c93c404db3012a7a16f14b4ed,7,medium
0x72fc90ecf8b5fb58ae7e4f36c317e0f694c6f958,7,medium
0x8b788e6c8770497dfbb31f3b67d4601d5322959e,7,medium
0x03894d4ac41dd6c4c2f524ed4417c90fa46972c6,7,medium
0x061953cde445cc09a14dd135dbbe5969e5ffbaca,7,medium
0x1f61965a324660f183b9ab1a98b49d89f42e29c0,7,medium
0xc9fad4697f92a04a56694395ebd37f77d628f5d0,7,medium
0x9de4443572aa0884afbc96e44bd7c57503486709,7,medium
0xa27b3dc98903f86992e1907d74fc321d4bf06136,7,medium
0x33e81165e49f514ff4b4fb1cd4973d96259d2420,7,medium
0xeecc513497374525840eee4a6331d1d2d9d72e3e,7,medium
0x216ba7f4ee2e468ce73774edda54ef398fba0d6e,7,medium
0x420df5cbfa4fe8559bb9f036a79ee0a086e22d95,7,medium
0x6e303565176d0ce25e88aa0845181b0e653f0bab,7,medium
0x6f3c221c379fce8cf8b5849e12c8367a42e3fbbd,7,medium
0xf14b03af68ad0862cc6816d587811f40468e3846,7,medium
0xbe12758c6618abc44f0bf2ef69779220463f5cca,7,medium
0x6978d5f5d61e7ca35404fb9b31f8197acb9a3b81,7,medium
0x1f26a7dcbbf3ee24eb0a73700a87bc9ecc1e80dd,7,medium
0xd2df0661ec98f53ac25f1f17a065f9d06bf6d7b1,7,medium
0xc44c0a544844ce7ae79686b700c139eca57e8e90,7,medium
0xd36464fd0a77468527b88f6e694b5d2b4a386681,7,medium
0x6944e9e6a3fb4eb42efba0afc67b0723cdae7cc8,7,medium
0x49b3d93d811d33798401be37677e523bdbbe1708,7,medium
0x05a107ae64cf029086ee996d2599f09cc4f2274e,7,medium
0x8f29712253a2eb4a565c97ae109fd3f6396bf6c7,7,medium
0xb00d51d3992bc412f783d0e21edcf952ce651d91,7,medium
0xafee4ab17ea57209f2d0267e5f82d70b092b157f,7,medium
0x674f357be1c16b6e7e29e1ecf3565fe876d7f5eb,7,medium
0xcf1f050deaaae94432b33feb885f66cef2156867,7,medium
0x357c61c6ee17be563f36f0bf0290ba8db15405d3,7,medium
0xe7b69c2263932289748b322a597ebf93208b61ed,7,medium
0x259c4608427f40195537d2e25494f3b0b9e178b7,7,medium
0x00bd3e58009601c77043672a8271451b18c9d6c2,7,medium
0x1718c3805c82403fada99debc2ee475f8d01d179,7,medium
0xb77fc747c3a31fc448fdfe5a60bf9bc72e736919,7,medium
0x0c4e4098fb6addb2fd9dc9804154f250e92494db,7,medium
0x76a577aa2468785c8a97dd65bfb1de991b4dfe6a,7,medium
0xd99eb044687ddf0e47cf1b5e679e895bd4953da6,7,medium
0x8b55ad40357730deac69e6511c8041aac458c15d,7,medium
0x9f58bb7336257daf14b9fc91eba7f7bf26d336b0,7,medium
0x61f319e1ac0b25d33e7e6217421bdf8c89c42f29,7,medium
0x8b0f01a3918c47ad2d2b1aab1bb9e8ecb00656fa,7,medium
0x6e0fd226e8821c2d8f0674894a7a9d62fc4ada52,7,medium
0x62efcd67ee9ae5cb4d6e595db9ee3861e50a45bc,7,medium
0xd8f1220a68ffb6dce91ca3c2b4955dfd41e17493,7,medium
0x2391f8176b5ec3a67c2d5b7dbcbc6e044e03fb90,7,medium
0x0bb602f88bf886282ff69d4cec937cc2a7d9e19a,7,medium
0xa571ec17a278c75fd2d8bcbab9785ca4ac6dc564,7,medium
0xc898623ba42b374417fa973ccf9a80bfd0f2fcca,7,medium
0x419ff54b8b9efc50625f7506235878db01bddff5,7,medium
0x04c322117e21cd15163b9954eff247e9f32359a9,7,medium
0x44898f74fd84ded60dc9d186e9a89b0191bad34d,7,medium
0x51d0fd1350d939cb61788abbb7de3667d60bfdcd,7,medium
0x2f2b0bea8469cc17f1e42d1c0ccc21d5cdd92af4,7,medium
0x0be2ede6bbaa7358e585e661735fe222271c3fb6,7,medium
0x576a655161b5502dcf40602be1f3519a89b71658,7,medium
0x913a97256f1cd74cfa8839ed5ce6263726502c28,7,medium
0x9dda346797c5b946c2c384553373539e7d370178,7,medium
0xb9626bfa184153bfd616cbbdb008f42e25be2ad7,7,medium
0x2d51319d75569d386ff38706fd279d405b59888c,7,medium
0xab3627317c43d394eb171170f818153b976d28a3,7,medium
0xcb80db32d6313b48fe38b85f310f719effa5b6ed,7,medium
0xa9174b240ea4001c7b228916ce34791b111e6fbb,7,medium
0x9a7d2bc79d18bd4d246f54feb6f80c438df62ae0,7,medium
0xa0a146c6639382c727ff7a75b49b2d9ce924163a,7,medium
0xad5509273d21f6f3e7a8bb9de306e6e573a84c04,7,medium
0x0000ce08fa224696a819877070bf378e8b131acf,7,medium
0x9bb0c1adfc5b14ba25a906acdb7c438ba2103d9e,7,medium
0xc3b1e0ada304bfb883f194f69497888fa5a0f042,7,medium
0xbd7a1548882c919d5558bf6034e0895518125c07,7,medium
0x91c449d81c42c0a1cbcd55d91a4045e24307b109,7,medium
0x1dd91538950e419589337faa3a3867384deb9cc5,7,medium
0xb695357f7373db7334464ca7fa925c4bf4adf193,7,medium
0x4951acd50692c2856d70df2ba9c63197036d611c,7,medium
0x82f4f85d5a9d2d2ec3300737bea4088d1842d7e8,7,medium
0x2f3409fe8bb08dc400413795926123533e1b8907,7,medium
0x13d31040cb2c34308458e63e6b3cc68934bd3bfb,7,medium
0xa1bbd69ae8c902587d0a85fe71408af41a8510bd,7,medium
0x334eb3ef3f8ff784d60ddcd13cb2ed8c0db8b853,7,medium
0xe0f33fd368149de1846406b4705ab13b6a911ff8,7,medium
0x17480555ebf1d3a40341361132c18fbf88fb8aeb,7,medium
0xdccf77e967f2fedfbaf96e3c3077093ecebd75b5,7,medium
0x85a1836e390fb30562f04a5204340bf0e6350ed8,7,medium
0x63c9a867d704df159bbbb88eeee1609196b1995e,7,medium
0xf58d15f9913829e1b61e92399dc77b082e6825a1,7,medium
0xf7a2fdf9b35069df3557a4c1e25763249007e0f1,7,medium
0x8838c5fefde75a79c15c41e0fb1bd11551dca490,7,medium
0xa6cc4bd21c8e6e8b5c6ad922673d8762ade5f1c4,7,medium
0xb18220bf2520fbc5829e210f2942db6e8a8ef273,7,medium
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,7,medium
0x55aed0ce035883626e536254dda2f23a5b5d977f,7,medium
0x5ba3672c41b9b5f84357b7b8b0114eb3e21e03d3,7,medium
0x6c18a4c45d1c3e9da242f6180b3602b443162b58,7,medium
0x454ab7bd385d9e30be82ebe397a1d278a85acaea,7,medium
0xbec0ba5d7e663955911f27e6c3da80019fb8cd35,7,medium
0x838844ebe155f44476f2cd43b4c826219b500764,7,medium
0x636f0b36edbbbaca63162bb1cb9890e99387da9f,7,medium
0xf9ebb64807b1b27da55a9a57a65edbd1557c2922,7,medium
0x1d7a8fea409241e319f3f49e98bca26ea37bc7d0,7,medium
0xe4f7ec80ed38ea6c8d9fe469179ec70957f166b4,7,medium
0xca9c23c877bf06640a6e7dbfa27a215ff9e131f1,7,medium
0x2f0dcbea24c8c2c1eff80938565947242de3088b,7,medium
0xd50b1de98f204ad2e5e090b9f405a69c17774965,7,medium
0x9fc004c5b4781f07c54c85366a00d4cd96e3bdfd,7,medium
0x1a33c6206c44d0d57cfbe539aa51b00f83af03e6,7,medium
0xa2ffea5db74b696f4394f54b08ecc33f45901efc,7,medium
0x84bc5e975da6cf8f3d5c22b5a13f70fa623fe879,7,medium
0x7b856051e1e1d0bb7f11aa0b5088267740c8288f,7,medium
0x7d2af7c74edfd56c2599286ab3d34c84bad42184,7,medium
0x0f7bcc91bb6764d89f538d4f1e25e5ff592aadd2,7,medium
0x9285c39ec7834fe72d719896190677ff8174e626,7,medium
0xeeef5bb62d797f2fd4994d2275edcfad03f7ab68,7,medium
0x6ab14f61cb9fcb43b5651c6e9372ee4a3787eac5,7,medium
0x5716e900249d6c35afa41343a2394c32c1b4e6cb,7,medium
0x87ad64fa25c0d2d462d8a56f459a378427ab0495,7,medium
0x0d24dc1183cd292afe0878e420b31858c66e7238,7,medium
0x46ce099f346e28adaab65f1fdd3cbb89cd7aaf84,7,medium
0xed80d5a03e833d05bf190e116f22e5e447b8e39a,7,medium
0xaa879cd8d1809f390ac2578331c20c17f6a1be3d,7,medium
0x0bb61768839034009a79a834070a915d99a163c4,7,medium
0x67bf6313d57fa43e9fe9860dae1ebd806b373811,7,medium
0x30d7d6788df2a8eb0cff3050a5ff9046a415ee4b,7,medium
0x543009285dc2aa291bca060df6f9d06c81b08429,7,medium
0x01fa43016c022333a2c01b190e5fd7290dcd1bfd,7,medium
0x9222004dbd5d781e8baa08d1f84cdd2826ec2cbe,7,medium
0x2a9f21b6dfcc973326b67800e97e74493d5141a3,7,medium
0xd5ecac4b4b9f860e53a59b339969d3f93960c79d,7,medium
0xe0d88838048f16fc675923e86d2cba8ca1e86928,7,medium
0xcb6e8fc6aba0bd853ab0df9642b44627a948a38c,7,medium
0xd28804798eac965f82a381013d2b3966c1c55810,7,medium
0xac43a46731bfd08ecbc084e5d44faac06fdb46f9,7,medium
0xd3f4e43085d3cde666627030231c4e67be2970a2,7,medium
0x5c814b67112e55153d251b4c1a83a66148e4baa9,7,medium
0x65b38802f7918f8cf04208de9f41ff95d954fb4a,7,medium
0xdc5b23a5001f5659abda1faa307afa7369b3cfb3,7,medium
0x73d31902b450587a4fd07b62c77b75230b859291,7,medium
0xa235e1eadf60d2b94ef36ff226d96a4ec2b8aa0e,7,medium
0x2653efc0c773ef06769d73589c34e3427fa37dda,7,medium
0x36bbbc104461777939ddea5a0c3b21485a3d481b,7,medium
0xbce3dc78e27e10c25f2f618135ad356836ab45c8,7,medium
0x17d2b1b51fb36ef6f8e397feee9e0c98ad8eab60,7,medium
0xa924c5eff11bcb4d2b00d922e0145510c7459843,7,medium
0xbd44ba8895ed94b4652e4f9bebabc409656ed034,7,medium
0x07df6e9b0a4cc9386f69895f2e8fdc67134d11e4,7,medium
0x6ea012a3249ccc35d020dd4124b739956966699e,7,medium
0x4fb62aa67f77a6f7b52b024aa398492fb1d1dcdf,7,medium
0x4b96710618275561a6f29db40f67d847e5e582b9,7,medium
0x1323a62b0434e8638a2b8cc89988e00c35a6bbff,7,medium
0x513173bd0106e72c883838846bd2a68883f06a57,7,medium
0x03c387378298c469bdd48b8bbe93e15314bfd6e9,7,medium
0x99d20d52838ab39269cd7878718d4f062d1a22ff,7,medium
0x9caccda4aea4f2899b9f714978b684fdb0cf40fa,7,medium
0x7680598270be41895cc6fdb1e7572d73de86c509,7,medium
0x3e16395d6c0bf21d37fb7ffdb3685c52cf8b2eed,7,medium
0x7a98062dc8b506f19bdc17d78df14ba7e41b9ebd,7,medium
0x2ed0f4e9769591d8eff038abd884187c8101c7f3,7,medium
0xbc66edf807fa8574742d66b1b729711e60ef9454,7,medium
0x363ee258d1ef59e038bfb48214d856682d52acf4,7,medium
0x0b21f793bf0314aece7fcbde54b379e3f2589c3f,7,medium
0x431ba28c2bf6451bfe80c9c941c190b6b85e4fa4,7,medium
0x811f72f03bd499b4106c7748b5e34d03eab6b177,7,medium
0x401f299f9d1da1692051d630e8b63de98d7dc491,7,medium
0x6880b7b56bc72360a57385732c98ee822e116be6,7,medium
0x7174ac1ba8bbe5d8f92fd196957b54cc99e9a0d2,7,medium
